"row ID","ID","DemAffl","DemAge","DemCluster","DemClusterGroup","DemGender","DemReg","DemTVReg","PromClass","PromSpend","PromTime","TargetBuy","TargetAmt"
"Row21814","0052210178",,37.0,"12","B",,"South East","London","Tin",0.009999999999999998,9.0,0.0,0.0
"Row21815","0052211441",10.0,59.0,"41","E","M","Midlands","Wales & West","Silver",4884.25,8.0,0.0,0.0
"Row21816","0052213339",8.0,39.0,"18","C","F","North","N East","Gold",7500.0,4.0,1.0,1.0
"Row21817","0052215919",9.0,46.0,"52","F","F","Midlands","Midlands","Tin",0.009999999999999998,9.0,0.0,0.0
"Row21818","0052217482",4.0,51.0,"02","A","F","South West","S West","Gold",6000.0,12.0,0.0,0.0
"Row21819","0052220700",5.0,57.0,"15","B","F","Scottish","Border","Gold",15768.5,10.0,0.0,0.0
"Row21820","0052223083",,,"02","A","F","Scottish","C Scotland","Silver",1000.0,5.0,0.0,0.0
"Row21821","0052227542",10.0,68.0,"53","F","F","Midlands","Midlands","Silver",3000.0,3.0,1.0,1.0
"Row21822","0052227844",6.0,70.0,"09","B","F","North","N West","Silver",3768.5699999999997,7.0,0.0,0.0
"Row21823","0052232422",9.0,49.0,"16","C","F","South East","S & S East","Gold",8053.349999999999,6.0,0.0,0.0
"Row21824","0052234034",8.0,45.0,"20","C","F","North","Yorkshire","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21825","0052234140",14.0,38.0,"52","F","F","South East","S & S East","Tin",0.009999999999999998,8.0,1.0,1.0
"Row21826","0052236819",10.0,65.0,"02","A",,"South East","London","Gold",10000.0,5.0,1.0,1.0
"Row21827","0052237491",14.0,40.0,"14","B","M","South East","London","Gold",12000.0,8.0,0.0,0.0
"Row21828","0052241103",7.0,69.0,"02","A","F","South East","London","Gold",9822.539999999997,18.0,1.0,1.0
"Row21829","0052241383",9.0,44.0,"23","C","F","Midlands","Wales & West","Silver",420.0,1.0,1.0,1.0
"Row21830","0052244897",4.0,66.0,"09","B","F","South East","London","Gold",12000.0,8.0,0.0,0.0
"Row21831","0052248256",,52.0,"14","B","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row21832","0052248701",9.0,72.0,"31","D","F","South East","London","Silver",3000.0,7.0,0.0,0.0
"Row21833","0052249988",9.0,50.0,"17","C","F","Scottish","N Scot","Silver",0.019999999999999997,4.0,0.0,0.0
"Row21834","0052251834",5.0,31.0,,,"F","Midlands","Ulster","Tin",0.009999999999999998,6.0,0.0,0.0
"Row21835","0052252628",10.0,50.0,,,"F","Midlands","Ulster","Tin",0.009999999999999998,4.0,1.0,1.0
"Row21836","0052253217",7.0,66.0,"34","D","F","North","N West","Gold",6053.349999999999,,1.0,1.0
"Row21837","0052253233",3.0,60.0,"23","C","U","North","Yorkshire","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21838","0052254914",5.0,71.0,"04","A","F","Midlands","East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21839","0052255236",11.0,36.0,"50","F","F","Midlands","Wales & West","Silver",600.0,9.0,1.0,1.0
"Row21840","0052261260",5.0,22.0,"43","E","F","Midlands","Wales & West","Silver",2564.61,5.0,0.0,0.0
"Row21841","0052267765",14.0,52.0,"12","B","U","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21842","0052268125",10.0,45.0,"44","E","M","North","N West","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21843","0052270804",5.0,55.0,"08","B","M","Midlands","Wales & West","Silver",600.0,9.0,0.0,0.0
"Row21844","0052272807",10.0,54.0,"05","B","U","South East","London","Tin",0.009999999999999998,6.0,0.0,0.0
"Row21845","0052273048",7.0,38.0,"35","D","F","Midlands","East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21846","0052278627",7.0,45.0,"21","C","U","South East","London","Silver",1000.0,8.0,0.0,0.0
"Row21847","0052279682",12.0,39.0,"52","F","F","South East","S & S East","Tin",0.009999999999999998,5.0,1.0,1.0
"Row21848","0052279704",9.0,,"21","C","M","South East","London","Gold",6000.0,5.0,0.0,0.0
"Row21849","0052283337",12.0,58.0,"17","C","F","South East","London","Silver",3000.0,4.0,0.0,0.0
"Row21850","0052288215",12.0,39.0,"32","D","F","North","N East","Silver",2500.0,5.0,1.0,1.0
"Row21851","0052289130",7.0,46.0,"12","B","M","South East","S & S East","Tin",0.009999999999999998,9.0,0.0,0.0
"Row21852","0052290554",11.0,38.0,"24","C",,"Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row21853","0052291496",13.0,52.0,"24","C","F","Midlands","East","Silver",3000.0,11.0,0.0,0.0
"Row21854","0052293189",7.0,61.0,"38","E","U","Scottish","N Scot","Silver",2500.0,4.0,0.0,0.0
"Row21855","0052295173",6.0,51.0,"08","B","M","Midlands","Midlands","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21856","0052295467",9.0,66.0,,,"F","Midlands","Ulster","Silver",1000.0,5.0,0.0,0.0
"Row21857","0052296501",12.0,56.0,"03","A","F","South East","London","Tin",0.009999999999999998,23.0,0.0,0.0
"Row21858","0052298458",7.0,49.0,"10","B","F","Midlands","Wales & West","Silver",1000.0,5.0,1.0,1.0
"Row21859","0052301432",9.0,63.0,"32","D","F","North","N West","Silver",100.0,11.0,0.0,0.0
"Row21860","0052301688",8.0,69.0,"08","B","M","Midlands","Wales & West","Silver",550.0,2.0,0.0,0.0
"Row21861","0052302498",10.0,70.0,"33","D","F","Midlands","Wales & West","Gold",6000.0,14.0,0.0,0.0
"Row21862","0052302803",5.0,26.0,"12","B","F","North","Yorkshire","Silver",2000.0,1.0,1.0,1.0
"Row21863","0052304520",7.0,34.0,"04","A","F","South East","S & S East","Silver",250.0,11.0,1.0,2.0
"Row21864","0052306531",7.0,53.0,"15","B","F","South West","S West","Gold",6000.0,2.0,0.0,0.0
"Row21865","0052306558",7.0,60.0,"53","F","F","Midlands","Midlands","Gold",10053.349999999999,5.0,0.0,0.0
"Row21866","0052309093",5.0,56.0,"18","C","U","South East","S & S East","Gold",8000.0,1.0,0.0,0.0
"Row21867","0052312159",10.0,70.0,"52","F","F","South East","London","Gold",6000.0,2.0,0.0,0.0
"Row21868","0052312302",8.0,67.0,"08","B","F","Midlands","Wales & West","Gold",6000.0,2.0,0.0,0.0
"Row21869","0052312809",2.0,63.0,"24","C","F","Midlands","East","Silver",1000.0,7.0,0.0,0.0
"Row21870","0052313058",9.0,52.0,"24","C","F","Midlands","Midlands","Tin",0.009999999999999998,7.0,0.0,0.0
"Row21871","0052313309",9.0,43.0,"44","E","F","South East","London","Silver",1500.0,4.0,0.0,0.0
"Row21872","0052313813",8.0,,"21","C","M","South East","London","Silver",3000.0,8.0,0.0,0.0
"Row21873","0052313996",17.0,61.0,"14","B","F","Midlands","East","Silver",2000.0,6.0,0.0,0.0
"Row21874","0052315956",4.0,65.0,"41","E","F","South East","London","Platinum",20092.78,3.0,0.0,0.0
"Row21875","0052321298",8.0,50.0,"45","E",,"Scottish","Border","Gold",10000.0,5.0,0.0,0.0
"Row21876","0052322790",7.0,44.0,"27","D","F","South East","London","Tin",0.009999999999999998,5.0,1.0,1.0
"Row21877","0052323614",5.0,44.0,"27","D","U","South East","London","Tin",0.009999999999999998,6.0,0.0,0.0
"Row21878","0052324211",11.0,65.0,"44","E","F",,,"Silver",325.0,2.0,0.0,0.0
"Row21879","0052326486",5.0,41.0,"51","F","M","South East","London","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21880","0052328349",5.0,74.0,"16","C",,"North","N East","Silver",5000.0,5.0,0.0,0.0
"Row21881","0052328659",6.0,65.0,"04","A","M","South East","S & S East","Gold",20000.0,2.0,0.0,0.0
"Row21882","0052329450",6.0,,"19","C","F","North","Yorkshire","Tin",0.009999999999999998,7.0,0.0,0.0
"Row21883","0052329809",14.0,79.0,"10","B","F","Scottish","C Scotland","Silver",50.0,22.0,0.0,0.0
"Row21884","0052330637",15.0,38.0,"37","E","M","South West","S West","Tin",0.009999999999999998,4.0,1.0,2.0
"Row21885","0052330815",13.0,43.0,"17","C","F","Scottish","C Scotland","Tin",0.009999999999999998,12.0,1.0,1.0
"Row21886","0052330882",8.0,33.0,"44","E","M","North","Yorkshire","Tin",0.009999999999999998,4.0,1.0,1.0
"Row21887","0052336724",,69.0,"30","D","M","South West","S West","Silver",3500.0,7.0,0.0,0.0
"Row21888","0052338042",5.0,66.0,"16","C","F","Midlands","Wales & West","Gold",6053.349999999999,7.0,0.0,0.0
"Row21889","0052338140",7.0,62.0,"27","D","M","North","N East","Silver",2622.9199999999996,7.0,0.0,0.0
"Row21890","0052338700",3.0,48.0,"34","D","F","Scottish","N Scot","Tin",0.009999999999999998,4.0,0.0,0.0
"Row21891","0052339308",6.0,,"19","C",,"Midlands","Wales & West","Gold",6000.0,14.0,0.0,0.0
"Row21892","0052343836",,,"49","F","M","Midlands","East","Tin",0.009999999999999998,8.0,1.0,1.0
"Row21893","0052346770",12.0,42.0,"38","E","F","South East","London","Tin",0.009999999999999998,5.0,1.0,1.0
"Row21894","0052347238",12.0,65.0,"12","B","M","South East","London","Silver",5000.0,4.0,0.0,0.0
"Row21895","0052348110",9.0,48.0,"14","B","M","South East","London","Silver",50.0,8.0,0.0,0.0
"Row21896","0052349753",8.0,53.0,"52","F","F","Midlands","East","Tin",0.009999999999999998,4.0,0.0,0.0
"Row21897","0052349850",7.0,52.0,"06","B","M","South West","S West","Tin",0.009999999999999998,10.0,1.0,1.0
"Row21898","0052355222",7.0,62.0,"16","C",,"Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21899","0052357748",11.0,68.0,,,,"Midlands","Ulster","Gold",12000.0,2.0,0.0,0.0
"Row21900","0052358647",9.0,,"41","E","F","South West","S West","Silver",3000.0,3.0,0.0,0.0
"Row21901","0052359503",8.0,,,,"F","Scottish","N Scot","Gold",18106.699999999997,7.0,0.0,0.0
"Row21902","0052361125",6.0,,"27","D","F","South East","London","Gold",12000.0,3.0,1.0,1.0
"Row21903","0052361877",7.0,41.0,"28","D","U","South East","S & S East","Gold",5100.01,11.0,0.0,0.0
"Row21904","0052363225",4.0,44.0,"17","C","M","Scottish","C Scotland","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21905","0052374197",11.0,60.0,"19","C","F","Midlands","East","Gold",15021.579999999998,4.0,0.0,0.0
"Row21906","0052375169",12.0,62.0,"20","C","F","South East","S & S East","Gold",6000.0,2.0,0.0,0.0
"Row21907","0052378362",9.0,34.0,"24","C","M","Midlands","Midlands","Tin",0.009999999999999998,5.0,1.0,2.0
"Row21908","0052378524",5.0,42.0,"19","C","F","South East","S & S East","Silver",70.02,5.0,1.0,1.0
"Row21909","0052378842",11.0,46.0,"52","F","M","South East","London","Tin",0.009999999999999998,,0.0,0.0
"Row21910","0052379113",12.0,55.0,"14","B","F","Midlands","Midlands","Silver",600.0,0.0,1.0,1.0
"Row21911","0052381274",8.0,31.0,"50","F","F","Midlands","East","Silver",2400.0,1.0,1.0,1.0
"Row21912","0052381533",4.0,45.0,"04","A","M","North","Yorkshire","Gold",7405.33,6.0,0.0,0.0
"Row21913","0052383030",5.0,78.0,"41","E","F","South East","S & S East","Silver",100.0,26.0,1.0,1.0
"Row21914","0052383129",10.0,57.0,"35","D","M","North","N West","Silver",1200.0,1.0,0.0,0.0
"Row21915","0052383897",8.0,74.0,,,"F","Scottish","N Scot","Silver",1000.0,,1.0,1.0
"Row21916","0052384478",9.0,79.0,"24","C","F","South East","S & S East","Platinum",72681.7,27.0,0.0,0.0
"Row21917","0052385318",8.0,77.0,"08","B","F","South East","London","Silver",1000.0,27.0,0.0,0.0
"Row21918","0052386128",6.0,34.0,"52","F","M","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,1.0
"Row21919","0052388236",6.0,50.0,"22","C","F","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21920","0052388295",11.0,63.0,"06","B","M","Midlands","Wales & West","Silver",5000.0,4.0,0.0,0.0
"Row21921","0052388899",8.0,72.0,"04","A","U","South East","London","Silver",1862.83,17.0,0.0,0.0
"Row21922","0052390567",8.0,52.0,"01","A","F","South East","London","Platinum",20394.339999999997,3.0,0.0,0.0
"Row21923","0052390680",9.0,67.0,"35","D","F","North","Yorkshire","Platinum",31000.0,4.0,0.0,0.0
"Row21924","0052393000",15.0,34.0,"21","C","F","South East","London","Silver",2017.78,7.0,1.0,2.0
"Row21925","0052395569",7.0,65.0,"32","D","F","North","Yorkshire","Silver",2134.0,27.0,0.0,0.0
"Row21926","0052396298",11.0,34.0,"31","D","F","South East","London","Tin",0.009999999999999998,5.0,1.0,1.0
"Row21927","0052398223",9.0,68.0,"28","D","F","South East","S & S East","Silver",3000.0,4.0,0.0,0.0
"Row21928","0052398410",13.0,34.0,"38","E","F","South East","S & S East","Silver",0.019999999999999997,4.0,0.0,0.0
"Row21929","0052400457",10.0,74.0,"27","D",,"South East","London","Silver",2000.0,5.0,0.0,0.0
"Row21930","0052403049",14.0,64.0,"24","C","F","Midlands","East","Gold",6053.339999999999,4.0,1.0,1.0
"Row21931","0052404622",8.0,72.0,"05","B","U","South East","S & S East","Platinum",75000.0,4.0,0.0,0.0
"Row21932","0052406277",6.0,50.0,"10","B","M","Midlands","Midlands","Silver",2800.0,6.0,0.0,0.0
"Row21933","0052408369",7.0,52.0,"27","D","F","South East","S & S East","Silver",2000.0,8.0,0.0,0.0
"Row21934","0052410983",14.0,78.0,"45","E","F","Midlands","Midlands","Gold",6053.349999999999,13.0,0.0,0.0
"Row21935","0052411939",,71.0,"28","D","F","South East","S & S East","Gold",6000.0,2.0,0.0,0.0
"Row21936","0052412420",,68.0,"12","B","M","South East","London","Silver",3000.0,8.0,1.0,1.0
"Row21937","0052413494",8.0,,"38","E","M","North","N East","Silver",840.9399999999999,6.0,0.0,0.0
"Row21938","0052413818",14.0,56.0,"14","B","F","Midlands","Wales & West","Gold",6053.349999999999,7.0,1.0,1.0
"Row21939","0052416159",13.0,48.0,"25","C","M","South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21940","0052418453",6.0,77.0,"49","F","M","Midlands","Midlands","Gold",18000.0,11.0,0.0,0.0
"Row21941","0052419107",9.0,50.0,"32","D","U","Scottish","C Scotland","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21942","0052420105",11.0,72.0,"45","E","F","Midlands","Midlands","Silver",3000.0,8.0,0.0,0.0
"Row21943","0052420458",9.0,34.0,"34","D","M","South East","S & S East","Silver",50.01,8.0,0.0,0.0
"Row21944","0052426197",9.0,32.0,"48","F","F","South East","London","Silver",600.01,5.0,1.0,1.0
"Row21945","0052430712",5.0,46.0,"17","C","F","Midlands","East","Silver",3650.0,2.0,0.0,0.0
"Row21946","0052432006",12.0,41.0,"34","D",,"South East","S & S East","Tin",0.009999999999999998,8.0,0.0,0.0
"Row21947","0052433070",5.0,67.0,"37","E","M","North","N East","Silver",800.0,9.0,0.0,0.0
"Row21948","0052433401",,64.0,"16","C",,"North","Yorkshire","Silver",400.0,2.0,0.0,0.0
"Row21949","0052438454",9.0,42.0,"50","F","F","South East","London","Silver",360.0,11.0,1.0,1.0
"Row21950","0052440653",12.0,35.0,"27","D","M","South East","London","Silver",5000.0,4.0,1.0,1.0
"Row21951","0052441455",5.0,61.0,"23","C","U","Midlands","Wales & West","Silver",4552.0,5.0,0.0,0.0
"Row21952","0052442753",6.0,53.0,"52","F","F","North","Yorkshire","Tin",0.009999999999999998,9.0,0.0,0.0
"Row21953","0052442931",7.0,66.0,"01","A","F","South East","London","Silver",5000.0,5.0,0.0,0.0
"Row21954","0052443504",14.0,51.0,"17","C","M","North","N East","Silver",300.0,8.0,0.0,0.0
"Row21955","0052445760",9.0,73.0,"38","E",,"Midlands","Midlands","Tin",0.009999999999999998,9.0,0.0,0.0
"Row21956","0052446090",,41.0,"47","F","M",,,"Tin",0.009999999999999998,8.0,0.0,0.0
"Row21957","0052449006",13.0,34.0,"28","D","F","South East","London","Tin",0.009999999999999998,6.0,1.0,1.0
"Row21958","0052451086",10.0,50.0,"08","B","F","South East","London","Platinum",25000.0,1.0,0.0,0.0
"Row21959","0052453070",10.0,67.0,"35","D","M","Midlands","Midlands","Gold",6000.0,1.0,0.0,0.0
"Row21960","0052453372",2.0,61.0,"34","D","F","South East","London","Silver",3000.0,8.0,0.0,0.0
"Row21961","0052454204",4.0,72.0,"51","F","F","Midlands","East","Gold",6000.0,7.0,0.0,0.0
"Row21962","0052455707",10.0,33.0,"50","F","M","South East","S & S East","Silver",600.0,4.0,0.0,0.0
"Row21963","0052456630",11.0,77.0,"10","B","F","South East","S & S East","Gold",6000.0,5.0,0.0,0.0
"Row21964","0052459346",6.0,78.0,"08","B","F","South East","S & S East","Silver",1000.0,4.0,0.0,0.0
"Row21965","0052464536",6.0,50.0,"29","D","F","South East","London","Silver",3000.0,13.0,0.0,0.0
"Row21966","0052465664",12.0,54.0,"31","D",,"South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21967","0052468760",1.0,66.0,"53","F","U","Midlands","Wales & West","Gold",6053.349999999999,11.0,0.0,0.0
"Row21968","0052469376",6.0,60.0,"10","B",,"Scottish","C Scotland","Gold",6000.0,1.0,0.0,0.0
"Row21969","0052470889",8.0,35.0,"52","F",,"Midlands","Midlands","Silver",0.019999999999999997,5.0,1.0,1.0
"Row21970","0052471486",7.0,45.0,"30","D","F","South West","S West","Silver",1200.0,1.0,0.0,0.0
"Row21971","0052471699",5.0,25.0,"38","E","F",,,"Silver",35.0,2.0,1.0,1.0
"Row21972","0052471818",9.0,46.0,"15","B",,"Midlands","Midlands","Platinum",48106.7,8.0,0.0,0.0
"Row21973","0052474795",8.0,71.0,"02","A",,"Midlands","Midlands","Silver",1020.0,2.0,0.0,0.0
"Row21974","0052475694",9.0,70.0,"52","F","F","Midlands","Wales & West","Silver",1000.0,2.0,0.0,0.0
"Row21975","0052475740",,42.0,"17","C",,"South East","London","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21976","0052476550",8.0,70.0,"08","B","F","South East","London","Gold",12053.349999999999,7.0,0.0,0.0
"Row21977","0052478111",13.0,61.0,"04","A","F","North","N West","Silver",1200.0,4.0,0.0,0.0
"Row21978","0052480442",7.0,66.0,"06","B","F","Midlands","Wales & West","Tin",0.009999999999999998,12.0,0.0,0.0
"Row21979","0052481198",4.0,59.0,"50","F","M","South East","S & S East","Tin",0.009999999999999998,5.0,0.0,0.0
"Row21980","0052482640",9.0,34.0,"31","D","F","South East","London","Silver",4267.55,5.0,0.0,0.0
"Row21981","0052483204",16.0,73.0,"43","E","F","Midlands","East","Platinum",22000.0,4.0,1.0,1.0
"Row21982","0052483930",4.0,52.0,"35","D","U","Scottish","N Scot","Tin",0.009999999999999998,4.0,0.0,0.0
"Row21983","0052485070",11.0,64.0,"28","D","U","Midlands","Wales & West","Silver",3408.86,8.0,0.0,0.0
"Row21984","0052486009",6.0,,"12","B","M","North","N East","Gold",6000.0,2.0,0.0,0.0
"Row21985","0052489504",9.0,62.0,"16","C","F","South East","London","Silver",4000.0,6.0,0.0,0.0
"Row21986","0052490790",7.0,74.0,"04","A",,"South East","London","Gold",6000.01,8.0,0.0,0.0
"Row21987","0052491398",8.0,77.0,"06","B","M","Scottish","Border","Platinum",100000.0,4.0,0.0,0.0
"Row21988","0052492653",7.0,77.0,"30","D","M","South East","S & S East","Silver",1300.0,14.0,1.0,1.0
"Row21989","0052493846",10.0,49.0,"04","A","U","Midlands","East","Silver",1000.0,5.0,0.0,0.0
"Row21990","0052495741",5.0,59.0,"25","C","F","North","N West","Silver",5000.0,1.0,0.0,0.0
"Row21991","0052496250",6.0,75.0,"35","D","M","Scottish","Border","Silver",5000.0,3.0,0.0,0.0
"Row21992","0052497310",12.0,43.0,"52","F","M","South East","London","Gold",6200.0,5.0,0.0,0.0
"Row21993","0052498783",7.0,49.0,"35","D",,"South East","London","Silver",500.0,12.0,0.0,0.0
"Row21994","0052499739",21.0,48.0,"38","E","M","Midlands","Midlands","Tin",0.009999999999999998,4.0,1.0,2.0
"Row21995","0052500699",7.0,65.0,"16","C",,"Midlands","Wales & West","Silver",3000.0,8.0,0.0,0.0
"Row21996","0052501695",10.0,53.0,"10","B","F","South East","London","Gold",6000.0,4.0,0.0,0.0
"Row21997","0052501970",11.0,44.0,,,"F","North","N West","Gold",20000.0,26.0,0.0,0.0
"Row21998","0052506140",5.0,61.0,"38","E","F","South East","London","Silver",3000.01,5.0,0.0,0.0
"Row21999","0052516064",7.0,,"53","F","F","Midlands","Midlands","Tin",0.009999999999999998,8.0,0.0,0.0
"Row22000","0052516404",5.0,55.0,"45","E","U","Scottish","N Scot","Gold",6000.0,33.0,0.0,0.0
"Row22001","0052517303",7.0,40.0,"53","F","F","Midlands","Midlands","Silver",600.0,1.0,1.0,1.0
"Row22002","0052518067",7.0,66.0,"23","C",,"Scottish","Border","Silver",3000.0,8.0,0.0,0.0
"Row22003","0052518806",7.0,65.0,"37","E",,"Midlands","Midlands","Silver",1000.0,5.0,0.0,0.0
"Row22004","0052518946",15.0,57.0,"38","E","M","South East","London","Gold",5985.0,7.0,0.0,0.0
"Row22005","0052519721",9.0,75.0,"19","C","U","Midlands","Wales & West","Silver",4500.0,8.0,0.0,0.0
"Row22006","0052519900",7.0,,"20","C","U","Midlands","East","Tin",0.009999999999999998,7.0,0.0,0.0
"Row22007","0052521742",10.0,52.0,"50","F",,"Scottish","C Scotland","Tin",0.009999999999999998,4.0,0.0,0.0
"Row22008","0052522170",10.0,72.0,"28","D","M","South East","S & S East","Gold",6000.0,2.0,0.0,0.0
"Row22009","0052522714",,46.0,"33","D","M","Midlands","Midlands","Silver",5000.0,11.0,0.0,0.0
"Row22010","0052525810",5.0,68.0,"04","A","M","Midlands","Midlands","Gold",15053.349999999999,5.0,0.0,0.0
"Row22011","0052528372",6.0,43.0,"21","C","M","South East","London","Gold",6107.639999999999,6.0,0.0,0.0
"Row22012","0052528585",5.0,77.0,"04","A","F","North","N West","Silver",2000.0,2.0,0.0,0.0
"Row22013","0052531314",16.0,,"44","E","M","South East","S & S East","Tin",0.009999999999999998,5.0,1.0,2.0
