"iid","gender","age","imprace","imprelig","exphappy","expnum","dec","attr","sinc","intel","fun","amb","shar","satis_2","length"
424,1,24,4,4,6,,1,7.0,7.0,7.0,8.0,8.0,7.0,,
424,1,24,4,4,6,,1,8.0,6.0,7.0,7.0,6.0,6.0,,
425,1,28,3,7,6,,1,5.0,8.0,9.0,8.0,7.0,6.0,,
425,1,28,3,7,6,,0,5.0,7.0,8.0,5.0,6.0,5.0,,
425,1,28,3,7,6,,1,8.0,8.0,9.0,8.0,7.0,7.0,,
425,1,28,3,7,6,,0,7.0,8.0,9.0,6.0,9.0,6.0,,
425,1,28,3,7,6,,1,7.0,7.0,8.0,6.0,7.0,5.0,,
425,1,28,3,7,6,,1,8.0,8.0,8.0,7.0,7.0,6.0,,
426,1,24,4,7,7,,1,8.0,6.0,5.0,8.0,5.0,8.0,,
426,1,24,4,7,7,,0,3.0,8.0,5.0,4.0,2.0,7.0,,
426,1,24,4,7,7,,0,4.0,7.0,6.0,5.0,5.0,3.0,,
426,1,24,4,7,7,,0,6.0,7.0,6.0,6.0,4.0,8.0,,
426,1,24,4,7,7,,1,9.0,8.0,8.0,9.0,6.0,5.0,,
426,1,24,4,7,7,,0,4.0,4.0,4.0,2.0,2.0,1.0,,
427,1,28,1,1,6,,0,5.0,7.0,8.0,6.0,8.0,5.0,,
427,1,28,1,1,6,,0,4.0,8.0,8.0,5.0,7.0,4.0,,
427,1,28,1,1,6,,0,6.0,8.0,9.0,7.0,8.0,6.0,,
427,1,28,1,1,6,,0,6.0,10.0,9.0,8.0,8.0,9.0,,
427,1,28,1,1,6,,0,6.0,6.0,9.0,7.0,9.0,7.0,,
427,1,28,1,1,6,,0,5.0,6.0,8.0,5.0,8.0,4.0,,
428,1,27,8,8,8,,1,8.0,7.0,8.0,7.0,7.0,,7,3
428,1,27,8,8,8,,0,5.0,7.0,7.0,6.0,7.0,,7,3
428,1,27,8,8,8,,1,7.0,7.0,7.0,6.0,,,7,3
428,1,27,8,8,8,,0,4.0,8.0,8.0,5.0,7.0,6.0,7,3
428,1,27,8,8,8,,1,8.0,7.0,6.0,7.0,5.0,7.0,7,3
428,1,27,8,8,8,,1,8.0,6.0,6.0,7.0,6.0,8.0,7,3
429,1,27,1,1,7,,1,8.0,8.0,8.0,9.0,9.0,6.0,7,1
429,1,27,1,1,7,,0,5.0,9.0,9.0,7.0,7.0,4.0,7,1
429,1,27,1,1,7,,1,7.0,9.0,9.0,9.0,8.0,6.0,7,1
429,1,27,1,1,7,,0,,,,,,,7,1
429,1,27,1,1,7,,1,7.0,9.0,9.0,9.0,7.0,6.0,7,1
429,1,27,1,1,7,,0,6.0,9.0,9.0,7.0,7.0,5.0,7,1
430,0,22,3,10,5,,0,8.0,7.0,9.0,9.0,8.0,5.0,4,1
430,0,22,3,10,5,,0,5.0,9.0,9.0,8.0,7.0,3.0,4,1
430,0,22,3,10,5,,0,5.0,7.0,8.0,6.0,8.0,1.0,4,1
430,0,22,3,10,5,,0,5.0,8.0,8.0,7.0,8.0,2.0,4,1
430,0,22,3,10,5,,0,7.0,6.0,8.0,7.0,8.0,2.0,4,1
430,0,22,3,10,5,,0,5.0,8.0,8.0,6.0,7.0,2.0,4,1
430,0,22,3,10,5,,0,5.0,9.0,9.0,6.0,8.0,4.0,4,1
430,0,22,3,10,5,,0,5.0,8.0,8.0,8.0,6.0,3.0,4,1
430,0,22,3,10,5,,0,6.0,8.0,8.0,9.0,9.0,4.0,4,1
430,0,22,3,10,5,,0,5.0,6.0,9.0,8.0,8.0,5.0,4,1
430,0,22,3,10,5,,0,5.0,7.0,8.0,6.0,9.0,5.0,4,1
430,0,22,3,10,5,,0,2.0,5.0,9.0,5.0,8.0,3.0,4,1
430,0,22,3,10,5,,0,4.0,8.0,9.0,8.0,9.0,2.0,4,1
430,0,22,3,10,5,,0,4.0,8.0,9.0,8.0,9.0,2.0,4,1
431,0,27,5,8,7,,0,7.0,8.0,9.0,7.0,9.0,3.0,7,1
431,0,27,5,8,7,,0,8.0,8.0,8.0,7.0,7.0,2.0,7,1
431,0,27,5,8,7,,1,8.0,8.0,8.0,8.0,7.0,2.0,7,1
431,0,27,5,8,7,,0,6.0,9.0,9.0,8.0,8.0,5.0,7,1
431,0,27,5,8,7,,1,8.0,7.0,8.0,8.0,7.0,4.0,7,1
431,0,27,5,8,7,,0,5.0,3.0,4.0,3.0,6.0,1.0,7,1
431,0,27,5,8,7,,0,7.0,9.0,9.0,8.0,6.0,2.0,7,1
431,0,27,5,8,7,,0,8.0,9.0,8.0,7.0,8.0,2.0,7,1
431,0,27,5,8,7,,1,9.0,8.0,9.0,9.0,5.0,2.0,7,1
431,0,27,5,8,7,,0,8.0,5.0,7.0,6.0,8.0,2.0,7,1
431,0,27,5,8,7,,0,7.0,8.0,8.0,8.0,6.0,3.0,7,1
431,0,27,5,8,7,,0,5.0,8.0,7.0,5.0,7.0,2.0,7,1
431,0,27,5,8,7,,0,7.0,7.0,8.0,8.0,8.0,3.0,7,1
431,0,27,5,8,7,,0,3.0,8.0,7.0,4.0,4.0,1.0,7,1
432,0,28,1,1,4,,1,9.0,10.0,10.0,8.0,10.0,8.0,9,1
432,0,28,1,1,4,,1,4.0,6.0,9.0,6.0,9.0,7.0,9,1
432,0,28,1,1,4,,1,7.0,10.0,10.0,10.0,10.0,9.0,9,1
432,0,28,1,1,4,,1,8.0,10.0,9.0,9.0,10.0,9.0,9,1
432,0,28,1,1,4,,1,10.0,10.0,10.0,10.0,10.0,9.0,9,1
432,0,28,1,1,4,,1,8.0,7.0,8.0,7.0,9.0,10.0,9,1
432,0,28,1,1,4,,1,3.0,9.0,9.0,6.0,9.0,7.0,9,1
432,0,28,1,1,4,,1,7.0,9.0,10.0,10.0,10.0,8.0,9,1
432,0,28,1,1,4,,1,8.0,6.0,8.0,7.0,9.0,5.0,9,1
432,0,28,1,1,4,,1,8.0,8.0,9.0,9.0,10.0,10.0,9,1
432,0,28,1,1,4,,1,5.0,10.0,10.0,9.0,10.0,10.0,9,1
432,0,28,1,1,4,,0,2.0,5.0,9.0,5.0,10.0,9.0,9,1
432,0,28,1,1,4,,1,5.0,8.0,10.0,10.0,10.0,5.0,9,1
432,0,28,1,1,4,,1,3.0,9.0,10.0,5.0,10.0,10.0,9,1
433,0,30,3,3,5,,0,8.0,7.0,7.0,5.0,5.0,7.0,6,1
433,0,30,3,3,5,,0,6.0,4.0,4.0,5.0,3.0,7.0,6,1
433,0,30,3,3,5,,1,7.0,7.0,7.0,5.0,6.0,5.0,6,1
433,0,30,3,3,5,,1,7.0,6.0,6.0,6.0,4.0,4.0,6,1
433,0,30,3,3,5,,0,8.0,6.0,6.0,5.0,5.0,3.0,6,1
433,0,30,3,3,5,,0,7.0,7.0,7.0,6.0,5.0,3.0,6,1
433,0,30,3,3,5,,1,9.0,8.0,8.0,5.0,7.0,5.0,6,1
433,0,30,3,3,5,,0,7.0,7.0,7.0,5.0,5.0,3.0,6,1
433,0,30,3,3,5,,0,6.0,5.0,5.0,5.0,8.0,5.0,6,1
433,0,30,3,3,5,,0,7.0,7.0,7.0,7.0,4.0,3.0,6,1
433,0,30,3,3,5,,0,4.0,5.0,6.0,4.0,4.0,1.0,6,1
433,0,30,3,3,5,,0,1.0,5.0,5.0,2.0,5.0,1.0,6,1
433,0,30,3,3,5,,0,1.0,3.0,5.0,2.0,3.0,1.0,6,1
433,0,30,3,3,5,,0,2.0,7.0,7.0,2.0,7.0,1.0,6,1
434,0,27,2,2,3,,0,8.0,6.0,6.0,8.0,7.0,7.0,6,3
434,0,27,2,2,3,,0,7.0,6.0,6.0,6.0,5.0,6.0,6,3
434,0,27,2,2,3,,0,7.0,6.0,7.0,5.0,8.0,5.0,6,3
434,0,27,2,2,3,,0,6.0,7.0,8.0,9.0,7.0,8.0,6,3
434,0,27,2,2,3,,0,9.0,8.0,7.0,7.0,7.0,7.0,6,3
434,0,27,2,2,3,,0,7.0,9.0,7.0,7.0,7.0,7.0,6,3
434,0,27,2,2,3,,0,7.0,5.0,5.0,3.0,3.0,5.0,6,3
434,0,27,2,2,3,,1,10.0,10.0,10.0,10.0,10.0,9.0,6,3
434,0,27,2,2,3,,0,7.0,6.0,6.0,5.0,7.0,7.0,6,3
434,0,27,2,2,3,,0,8.0,8.0,8.0,8.0,8.0,7.0,6,3
434,0,27,2,2,3,,0,5.0,5.0,5.0,7.0,5.0,9.0,6,3
434,0,27,2,2,3,,0,2.0,7.0,6.0,7.0,6.0,5.0,6,3
434,0,27,2,2,3,,0,4.0,7.0,8.0,7.0,8.0,7.0,6,3
434,0,27,2,2,3,,0,4.0,8.0,7.0,5.0,5.0,6.0,6,3
435,0,22,1,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,3,3
435,0,22,1,1,5,,1,8.0,10.0,7.0,10.0,9.0,10.0,3,3
435,0,22,1,1,5,,0,6.0,10.0,8.0,5.0,9.0,7.0,3,3
435,0,22,1,1,5,,0,7.0,9.0,9.0,8.0,9.0,,3,3
435,0,22,1,1,5,,1,8.0,9.0,8.0,8.0,8.0,6.0,3,3
435,0,22,1,1,5,,0,4.0,5.0,8.0,7.0,7.0,,3,3
435,0,22,1,1,5,,0,4.0,4.0,4.0,4.0,4.0,4.0,3,3
435,0,22,1,1,5,,0,6.0,10.0,9.0,8.0,8.0,4.0,3,3
435,0,22,1,1,5,,1,9.0,9.0,10.0,10.0,9.0,,3,3
435,0,22,1,1,5,,1,7.0,7.0,8.0,9.0,10.0,7.0,3,3
435,0,22,1,1,5,,1,7.0,9.0,10.0,9.0,9.0,6.0,3,3
435,0,22,1,1,5,,0,1.0,8.0,8.0,4.0,7.0,,3,3
435,0,22,1,1,5,,0,1.0,4.0,5.0,4.0,5.0,1.0,3,3
435,0,22,1,1,5,,0,2.0,,,,,,3,3
436,0,23,9,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,6,3
436,0,23,9,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,8.0,10.0,8.0,7.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,9.0,9.0,9.0,7.0,6,3
436,0,23,9,1,5,,0,10.0,9.0,9.0,10.0,10.0,9.0,6,3
436,0,23,9,1,5,,0,8.0,10.0,9.0,9.0,8.0,7.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,9.0,9.0,7.0,8.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,9.0,9.0,9.0,8.0,6,3
436,0,23,9,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,6,3
436,0,23,9,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,6,3
436,0,23,9,1,5,,0,7.0,7.0,8.0,8.0,8.0,7.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,9.0,8.0,8.0,7.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,10.0,10.0,8.0,7.0,6,3
436,0,23,9,1,5,,0,7.0,10.0,8.0,8.0,8.0,7.0,6,3
437,0,23,2,6,5,,1,10.0,9.0,10.0,10.0,10.0,9.0,5,1
437,0,23,2,6,5,,1,7.0,7.0,9.0,8.0,9.0,8.0,5,1
437,0,23,2,6,5,,1,7.0,9.0,10.0,7.0,10.0,7.0,5,1
437,0,23,2,6,5,,0,7.0,8.0,10.0,8.0,10.0,7.0,5,1
437,0,23,2,6,5,,1,8.0,6.0,9.0,8.0,9.0,7.0,5,1
437,0,23,2,6,5,,1,7.0,7.0,8.0,9.0,9.0,8.0,5,1
437,0,23,2,6,5,,1,6.0,8.0,9.0,9.0,10.0,8.0,5,1
437,0,23,2,6,5,,1,8.0,8.0,10.0,7.0,10.0,7.0,5,1
437,0,23,2,6,5,,1,7.0,6.0,9.0,10.0,9.0,9.0,5,1
437,0,23,2,6,5,,0,9.0,7.0,8.0,8.0,9.0,7.0,5,1
437,0,23,2,6,5,,0,7.0,7.0,9.0,7.0,10.0,7.0,5,1
437,0,23,2,6,5,,0,6.0,8.0,10.0,7.0,10.0,8.0,5,1
437,0,23,2,6,5,,0,7.0,8.0,9.0,8.0,9.0,7.0,5,1
437,0,23,2,6,5,,0,6.0,8.0,10.0,6.0,9.0,5.0,5,1
438,0,23,1,5,4,,1,6.0,4.0,8.0,8.0,4.0,5.0,9,3
438,0,23,1,5,4,,0,5.0,4.0,5.0,6.0,6.0,6.0,9,3
438,0,23,1,5,4,,0,4.0,3.0,6.0,2.0,2.0,2.0,9,3
438,0,23,1,5,4,,0,4.0,4.0,6.0,5.0,10.0,4.0,9,3
438,0,23,1,5,4,,0,8.0,2.0,6.0,4.0,10.0,2.0,9,3
438,0,23,1,5,4,,1,7.0,7.0,10.0,9.0,10.0,8.0,9,3
438,0,23,1,5,4,,1,6.0,4.0,7.0,3.0,7.0,6.0,9,3
438,0,23,1,5,4,,0,6.0,3.0,4.0,2.0,9.0,4.0,9,3
438,0,23,1,5,4,,0,8.0,2.0,4.0,5.0,10.0,2.0,9,3
438,0,23,1,5,4,,0,7.0,7.0,8.0,8.0,7.0,4.0,9,3
438,0,23,1,5,4,,1,4.0,6.0,8.0,7.0,9.0,2.0,9,3
438,0,23,1,5,4,,0,2.0,7.0,10.0,2.0,10.0,2.0,9,3
438,0,23,1,5,4,,0,2.0,7.0,8.0,6.0,10.0,3.0,9,3
438,0,23,1,5,4,,0,3.0,9.0,10.0,3.0,10.0,2.0,9,3
439,0,29,1,5,7,,0,8.0,9.0,9.0,6.0,9.0,,,
439,0,29,1,5,7,,1,6.0,6.0,7.0,8.0,9.0,,,
439,0,29,1,5,7,,0,3.0,9.0,9.0,3.0,9.0,0.0,,
439,0,29,1,5,7,,0,6.0,7.0,9.0,,7.0,,,
439,0,29,1,5,7,,1,8.0,7.0,8.0,8.0,9.0,3.0,,
439,0,29,1,5,7,,1,7.0,7.0,7.0,6.0,7.0,,,
439,0,29,1,5,7,,1,7.0,7.0,9.0,5.0,9.0,,,
439,0,29,1,5,7,,0,7.0,7.0,9.0,3.0,9.0,0.0,,
439,0,29,1,5,7,,1,9.0,3.0,10.0,9.0,10.0,,,
439,0,29,1,5,7,,0,8.0,9.0,9.0,4.0,9.0,,,
439,0,29,1,5,7,,0,5.0,9.0,10.0,5.0,9.0,5.0,,
439,0,29,1,5,7,,0,0.0,10.0,10.0,3.0,10.0,5.0,,
439,0,29,1,5,7,,0,4.0,10.0,10.0,7.0,10.0,,,
439,0,29,1,5,7,,0,3.0,10.0,10.0,3.0,10.0,0.0,,
440,1,21,8,2,7,,0,5.0,8.0,7.0,7.0,8.0,5.0,4,1
440,1,21,8,2,7,,0,4.0,4.0,7.0,4.0,8.0,2.0,4,1
440,1,21,8,2,7,,0,7.0,7.0,8.0,5.0,7.0,2.0,4,1
440,1,21,8,2,7,,0,6.0,9.0,8.0,9.0,8.0,8.0,4,1
440,1,21,8,2,7,,0,7.0,7.0,8.0,6.0,7.0,5.0,4,1
440,1,21,8,2,7,,0,10.0,8.0,3.0,10.0,10.0,5.0,4,1
440,1,21,8,2,7,,0,10.0,10.0,10.0,10.0,10.0,10.0,4,1
440,1,21,8,2,7,,0,5.0,8.0,8.0,8.0,9.0,7.0,4,1
440,1,21,8,2,7,,0,6.0,8.0,8.0,8.0,8.0,7.0,4,1
440,1,21,8,2,7,,0,8.0,5.0,8.0,5.0,7.0,5.0,4,1
441,1,24,4,2,7,,1,7.0,9.0,9.0,8.0,7.0,7.0,7,1
441,1,24,4,2,7,,1,8.0,7.0,8.0,6.0,10.0,5.0,7,1
441,1,24,4,2,7,,0,7.0,10.0,10.0,7.0,8.0,6.0,7,1
441,1,24,4,2,7,,0,6.0,8.0,9.0,9.0,8.0,8.0,7,1
441,1,24,4,2,7,,1,7.0,8.0,8.0,7.0,7.0,8.0,7,1
441,1,24,4,2,7,,1,7.0,10.0,7.0,10.0,6.0,8.0,7,1
441,1,24,4,2,7,,0,9.0,9.0,9.0,10.0,8.0,5.0,7,1
441,1,24,4,2,7,,1,8.0,8.0,8.0,8.0,7.0,8.0,7,1
441,1,24,4,2,7,,1,9.0,9.0,10.0,9.0,9.0,9.0,7,1
441,1,24,4,2,7,,0,9.0,7.0,9.0,6.0,7.0,5.0,7,1
442,1,25,1,1,6,,1,5.0,7.0,3.0,3.0,3.0,0.0,8,3
442,1,25,1,1,6,,1,6.0,3.0,5.0,4.0,5.0,1.0,8,3
442,1,25,1,1,6,,1,8.0,8.0,7.0,7.0,7.0,10.0,8,3
442,1,25,1,1,6,,1,4.0,2.0,4.0,4.0,5.0,3.0,8,3
442,1,25,1,1,6,,1,6.0,6.0,5.0,4.0,4.0,2.0,8,3
442,1,25,1,1,6,,1,6.0,0.0,5.0,5.0,5.0,0.0,8,3
442,1,25,1,1,6,,1,8.0,1.0,5.0,5.0,5.0,0.0,8,3
442,1,25,1,1,6,,1,7.0,5.0,5.0,4.0,2.0,0.0,8,3
442,1,25,1,1,6,,1,7.0,4.0,5.0,4.0,4.0,0.0,8,3
442,1,25,1,1,6,,1,9.0,1.0,7.0,5.0,4.0,3.0,8,3
443,1,27,1,3,7,,1,6.0,7.0,7.0,7.0,6.0,4.0,6,1
443,1,27,1,3,7,,0,5.0,5.0,6.0,4.0,7.0,4.0,6,1
443,1,27,1,3,7,,0,7.0,9.0,6.0,5.0,3.0,5.0,6,1
443,1,27,1,3,7,,0,5.0,5.0,7.0,7.0,4.0,2.0,6,1
443,1,27,1,3,7,,1,8.0,8.0,8.0,6.0,7.0,7.0,6,1
443,1,27,1,3,7,,0,4.0,5.0,5.0,7.0,7.0,4.0,6,1
443,1,27,1,3,7,,1,7.0,6.0,7.0,8.0,8.0,5.0,6,1
443,1,27,1,3,7,,0,9.0,6.0,6.0,6.0,6.0,6.0,6,1
443,1,27,1,3,7,,1,7.0,9.0,7.0,8.0,5.0,5.0,6,1
443,1,27,1,3,7,,0,8.0,6.0,8.0,3.0,3.0,2.0,6,1
444,1,26,5,1,3,,0,3.0,8.0,7.0,6.0,6.0,,5,3
444,1,26,5,1,3,,0,6.0,6.0,7.0,2.0,9.0,5.0,5,3
444,1,26,5,1,3,,0,7.0,9.0,8.0,7.0,7.0,,5,3
444,1,26,5,1,3,,0,5.0,8.0,6.0,8.0,8.0,5.0,5,3
444,1,26,5,1,3,,0,7.0,8.0,7.0,7.0,6.0,,5,3
444,1,26,5,1,3,,0,3.0,3.0,5.0,9.0,6.0,,5,3
444,1,26,5,1,3,,0,6.0,5.0,5.0,9.0,7.0,6.0,5,3
444,1,26,5,1,3,,0,5.0,6.0,5.0,4.0,6.0,,5,3
444,1,26,5,1,3,,0,7.0,9.0,7.0,8.0,7.0,,5,3
444,1,26,5,1,3,,0,6.0,6.0,7.0,9.0,7.0,4.0,5,3
445,1,30,1,1,5,,0,6.0,6.0,3.0,3.0,3.0,2.0,7,3
445,1,30,1,1,5,,0,7.0,7.0,8.0,4.0,9.0,3.0,7,3
445,1,30,1,1,5,,1,6.0,8.0,8.0,8.0,6.0,6.0,7,3
445,1,30,1,1,5,,1,6.0,8.0,9.0,8.0,7.0,5.0,7,3
445,1,30,1,1,5,,0,5.0,8.0,7.0,4.0,3.0,4.0,7,3
445,1,30,1,1,5,,0,5.0,7.0,7.0,8.0,7.0,4.0,7,3
445,1,30,1,1,5,,1,7.0,6.0,4.0,8.0,8.0,4.0,7,3
445,1,30,1,1,5,,0,7.0,9.0,7.0,6.0,5.0,6.0,7,3
445,1,30,1,1,5,,0,5.0,8.0,9.0,6.0,8.0,4.0,7,3
445,1,30,1,1,5,,1,9.0,5.0,6.0,7.0,7.0,4.0,7,3
446,1,28,2,2,7,,1,7.0,8.0,8.0,8.0,8.0,7.0,,
446,1,28,2,2,7,,1,7.0,8.0,8.0,7.0,6.0,7.0,,
446,1,28,2,2,7,,1,8.0,8.0,8.0,6.0,4.0,5.0,,
446,1,28,2,2,7,,1,5.0,8.0,7.0,7.0,4.0,3.0,,
446,1,28,2,2,7,,1,8.0,10.0,9.0,8.0,5.0,3.0,,
446,1,28,2,2,7,,0,5.0,5.0,8.0,6.0,9.0,3.0,,
446,1,28,2,2,7,,1,7.0,7.0,7.0,9.0,8.0,3.0,,
446,1,28,2,2,7,,0,5.0,10.0,8.0,8.0,7.0,6.0,,
446,1,28,2,2,7,,1,8.0,7.0,7.0,8.0,4.0,7.0,,
446,1,28,2,2,7,,1,9.0,8.0,8.0,6.0,5.0,5.0,,
447,1,26,1,1,3,,0,5.0,7.0,7.0,5.0,4.0,4.0,3,1
447,1,26,1,1,3,,0,2.0,6.0,4.0,3.0,4.0,5.0,3,1
447,1,26,1,1,3,,0,6.0,5.0,7.0,6.0,5.0,5.0,3,1
447,1,26,1,1,3,,0,5.0,6.0,6.0,4.0,3.0,6.0,3,1
447,1,26,1,1,3,,1,9.0,8.0,8.0,8.0,6.0,6.0,3,1
447,1,26,1,1,3,,0,6.0,6.0,8.0,6.0,7.0,6.0,3,1
447,1,26,1,1,3,,0,7.0,6.0,6.0,5.0,6.0,6.0,3,1
447,1,26,1,1,3,,0,6.0,5.0,6.0,6.0,4.0,4.0,3,1
447,1,26,1,1,3,,0,5.0,6.0,6.0,5.0,4.0,5.0,3,1
447,1,26,1,1,3,,0,4.0,5.0,6.0,5.0,5.0,4.0,3,1
448,1,22,1,1,3,,1,8.0,8.0,8.0,6.0,5.0,7.0,6,3
448,1,22,1,1,3,,1,5.0,6.0,8.0,4.0,8.0,4.0,6,3
448,1,22,1,1,3,,0,4.0,7.0,7.0,6.0,5.0,4.0,6,3
448,1,22,1,1,3,,0,3.0,7.0,5.0,6.0,5.0,6.0,6,3
448,1,22,1,1,3,,1,7.0,7.0,7.0,7.0,6.0,5.0,6,3
448,1,22,1,1,3,,1,5.0,7.0,8.0,6.0,6.0,7.0,6,3
448,1,22,1,1,3,,1,8.0,6.0,7.0,8.0,8.0,7.0,6,3
448,1,22,1,1,3,,1,5.0,7.0,5.0,6.0,3.0,7.0,6,3
448,1,22,1,1,3,,1,6.0,5.0,,6.0,,,6,3
448,1,22,1,1,3,,1,8.0,7.0,7.0,8.0,6.0,7.0,6,3
449,1,23,7,1,5,,1,10.0,7.0,8.0,7.0,8.0,5.0,8,1
449,1,23,7,1,5,,0,4.0,4.0,6.0,2.0,9.0,3.0,8,1
449,1,23,7,1,5,,0,7.0,9.0,9.0,7.0,6.0,6.0,8,1
449,1,23,7,1,5,,1,4.0,9.0,8.0,10.0,6.0,6.0,8,1
449,1,23,7,1,5,,1,9.0,9.0,7.0,8.0,7.0,6.0,8,1
449,1,23,7,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,8,1
449,1,23,7,1,5,,1,10.0,10.0,10.0,10.0,10.0,10.0,8,1
449,1,23,7,1,5,,0,5.0,10.0,9.0,9.0,5.0,6.0,8,1
449,1,23,7,1,5,,1,7.0,9.0,8.0,8.0,7.0,6.0,8,1
449,1,23,7,1,5,,1,7.0,9.0,7.0,7.0,5.0,6.0,8,1
450,1,25,3,7,3,,1,7.0,7.0,7.0,7.0,5.0,8.0,7,3
450,1,25,3,7,3,,0,7.0,6.0,6.0,5.0,9.0,3.0,7,3
450,1,25,3,7,3,,1,6.0,9.0,9.0,9.0,7.0,8.0,7,3
450,1,25,3,7,3,,0,8.0,10.0,10.0,7.0,9.0,5.0,7,3
450,1,25,3,7,3,,1,9.0,8.0,8.0,8.0,7.0,7.0,7,3
450,1,25,3,7,3,,0,6.0,8.0,8.0,3.0,7.0,1.0,7,3
450,1,25,3,7,3,,0,6.0,7.0,9.0,7.0,9.0,,7,3
450,1,25,3,7,3,,0,6.0,9.0,7.0,5.0,3.0,3.0,7,3
450,1,25,3,7,3,,1,6.0,7.0,7.0,7.0,7.0,7.0,7,3
450,1,25,3,7,3,,1,8.0,7.0,7.0,7.0,5.0,5.0,7,3
451,1,30,3,1,3,,1,6.0,5.0,5.0,5.0,5.0,4.0,6,1
451,1,30,3,1,3,,1,6.0,5.0,5.0,5.0,5.0,4.0,6,1
451,1,30,3,1,3,,1,7.0,6.0,6.0,5.0,5.0,4.0,6,1
451,1,30,3,1,3,,1,6.0,5.0,5.0,5.0,5.0,4.0,6,1
451,1,30,3,1,3,,1,5.0,6.0,5.0,4.0,3.0,4.0,6,1
451,1,30,3,1,3,,0,5.0,4.0,3.0,3.0,3.0,2.0,6,1
451,1,30,3,1,3,,0,5.0,4.0,5.0,3.0,4.0,2.0,6,1
451,1,30,3,1,3,,1,5.0,5.0,4.0,3.0,4.0,3.0,6,1
451,1,30,3,1,3,,1,6.0,6.0,5.0,6.0,5.0,4.0,6,1
451,1,30,3,1,3,,1,6.0,5.0,5.0,6.0,5.0,3.0,6,1
452,1,29,7,1,7,,1,6.0,8.0,7.0,6.0,6.0,6.0,6,1
452,1,29,7,1,7,,1,8.0,9.0,7.0,8.0,6.0,7.0,6,1
452,1,29,7,1,7,,1,7.0,9.0,7.0,8.0,6.0,6.0,6,1
452,1,29,7,1,7,,0,3.0,6.0,6.0,5.0,6.0,4.0,6,1
452,1,29,7,1,7,,1,7.0,6.0,7.0,7.0,6.0,5.0,6,1
452,1,29,7,1,7,,0,3.0,6.0,6.0,5.0,6.0,5.0,6,1
452,1,29,7,1,7,,1,7.0,7.0,8.0,8.0,6.0,6.0,6,1
452,1,29,7,1,7,,0,5.0,5.0,5.0,5.0,5.0,5.0,6,1
452,1,29,7,1,7,,1,6.0,6.0,5.0,6.0,5.0,5.0,6,1
452,1,29,7,1,7,,1,8.0,7.0,7.0,6.0,6.0,6.0,6,1
453,1,27,4,3,6,,0,5.0,4.0,5.0,5.0,5.0,5.0,,
453,1,27,4,3,6,,1,6.0,5.0,5.0,5.0,5.0,6.0,,
453,1,27,4,3,6,,1,5.0,5.0,5.0,5.0,5.0,5.0,,
453,1,27,4,3,6,,1,6.0,6.0,5.0,5.0,5.0,6.0,,
453,1,27,4,3,6,,1,6.0,5.0,5.0,5.0,5.0,6.0,,
453,1,27,4,3,6,,0,4.0,4.0,4.0,4.0,4.0,4.0,,
453,1,27,4,3,6,,0,5.0,4.0,6.0,4.0,6.0,6.0,,
453,1,27,4,3,6,,0,5.0,4.0,6.0,6.0,5.0,5.0,,
453,1,27,4,3,6,,1,6.0,5.0,6.0,4.0,5.0,4.0,,
453,1,27,4,3,6,,1,5.0,5.0,5.0,4.0,5.0,4.0,,
454,0,27,3,3,5,,1,9.0,9.0,9.0,9.0,9.0,9.0,5,1
454,0,27,3,3,5,,0,7.0,9.0,7.0,7.0,9.0,2.0,5,1
454,0,27,3,3,5,,0,7.0,9.0,8.0,7.0,9.0,2.0,5,1
454,0,27,3,3,5,,0,7.0,9.0,9.0,8.0,8.0,5.0,5,1
454,0,27,3,3,5,,1,8.0,8.0,9.0,8.0,9.0,5.0,5,1
454,0,27,3,3,5,,0,7.0,9.0,7.0,7.0,5.0,5.0,5,1
455,0,24,5,5,4,,1,7.0,7.0,8.0,8.0,8.0,7.0,5,1
455,0,24,5,5,4,,0,5.0,7.0,7.0,6.0,7.0,7.0,5,1
455,0,24,5,5,4,,0,4.0,9.0,7.0,3.0,7.0,3.0,5,1
455,0,24,5,5,4,,1,5.0,8.0,8.0,6.0,8.0,4.0,5,1
455,0,24,5,5,4,,1,7.0,7.0,8.0,9.0,8.0,7.0,5,1
455,0,24,5,5,4,,0,5.0,6.0,8.0,6.0,,3.0,5,1
456,0,29,3,2,2,,1,8.0,8.0,7.0,7.0,7.0,6.0,3,1
456,0,29,3,2,2,,0,4.0,4.0,6.0,4.0,6.0,4.0,3,1
456,0,29,3,2,2,,0,4.0,6.0,6.0,4.0,4.0,3.0,3,1
456,0,29,3,2,2,,0,6.0,8.0,8.0,7.0,9.0,3.0,3,1
456,0,29,3,2,2,,0,6.0,8.0,7.0,8.0,8.0,6.0,3,1
